Id,Nro víctimas,Año,Mes,Día,Hora estandar,Tipo de calle,Cruce,Lugar del hecho,Comuna,Pos x,Pos y,Participantes,Víctima,Acusado,Hora,Rol,Sexo,Edad,FECHA_FALLECIMIENTO,BARRIOS,AREA
2017-0152,1,2017,Diciembre,Miércoles,17,CALLE,SI,CACHI y TRAFUL,4,-58.41146277,-34.65073916,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,17,CICLISTA,MASCULINO,19,12/6/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0154,1,2017,Diciembre,Lunes,9,AVENIDA,SI,ENTRE RIOS AV. y CASEROS AV.,4,-58.39035581,-34.63412287,PEATON-PASAJEROS,PEATON,PASAJEROS,9,PEATON,MASCULINO,76,12/11/2017,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2017-0155,1,2017,Diciembre,Martes,21,AVENIDA,NO,RIVADAVIA AV. 6350,7,-58.45593915,-34.62656868,SD-MOTO,MOTO,MOTO,21,CONDUCTOR,MASCULINO,77,SD,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0157,1,2017,Diciembre,Domingo,9,GRAL PAZ,SI,"PAZ, GRAL. AV. y HUMAITA",9,-58.52866211,-34.64597065,AUTO-PASAJEROS,AUTO,PASAJEROS,9,CONDUCTOR,MASCULINO,53,12/17/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2017-0158,1,2017,Diciembre,Lunes,21,GRAL PAZ,SI,"GUALEGUAYCHU y PAZ, GRAL. AV.",11,-58.52037476,-34.59407024,MOTO-AUTO,MOTO,AUTO,21,CONDUCTOR,MASCULINO,32,12/18/2017,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2017-0159,1,2017,Diciembre,Miércoles,4,AVENIDA,SI,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-AUTO,MOTO,AUTO,4,CONDUCTOR,MASCULINO,27,12/20/2017,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2017-0160,1,2017,Diciembre,Viernes,13,AVENIDA,NO,NAZCA AV. 365,7,-58.47074114,-34.62771756,PEATON-MOTO,PEATON,MOTO,13,PEATON,FEMENINO,30,12/22/2017,FLORES - PARQUE CHACABUCO,12422900.8308
2017-0161,1,2017,Diciembre,Martes,15,AVENIDA,NO,"PERON, EVA AV. 5249",9,-58.48200819,-34.65969965,PEATON-AUTO,PEATON,AUTO,15,PEATON,FEMENINO,30,12/26/2017,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0001,1,2018,Enero,Lunes,22,AVENIDA,SI,SAN JUAN AV. y RINCON,3,-58.39536773,-34.62297346,PEATON-MOTO,PEATON,MOTO,22,PEATON,MASCULINO,83,1/2/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0002,1,2018,Enero,Miércoles,16,CALLE,NO,PERU 937,1,-58.37456088,-34.61895467,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,16,CICLISTA,FEMENINO,26,1/3/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0003,1,2018,Enero,Viernes,10,AVENIDA,SI,"PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,-58.44860217,-34.60395657,MULTIPLE,PEATON,MULTIPLE,10,PEATON,FEMENINO,58,1/5/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0004,1,2018,Enero,Martes,9,AVENIDA,SI,DEL LIBERTADOR AV. y MANZANARES,13,-58.46129513,-34.54332766,MULTIPLE,MOTO,MULTIPLE,9,CONDUCTOR,MASCULINO,39,1/9/2018,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2018-0005,1,2018,Enero,Martes,22,AVENIDA,NO,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PEATON,PASAJEROS,22,PEATON,MASCULINO,54,1/9/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0006,1,2018,Enero,Miércoles,21,CALLE,SI,VALLE y BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,21,CICLISTA,FEMENINO,45,1/10/2018,CABALLITO,6851028.91357
2018-0007,1,2018,Enero,Jueves,2,AUTOPISTA,NO,AUTOPISTA PERITO MORENO KM. 0.6,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,AUTO,2,CONDUCTOR,MASCULINO,46,1/11/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0008,1,2018,Enero,Viernes,17,AVENIDA,SI,"HUERGO, ING. AV. e INDEPENDENCIA AV.",1,-58.36659655,-34.61687778,MOTO-CARGAS,MOTO,CARGAS,17,CONDUCTOR,FEMENINO,32,1/12/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0009,1,2018,Enero,Domingo,2,AVENIDA,SI,"PILCOMAYO y BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,MOTO,2,CONDUCTOR,MASCULINO,19,1/14/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0010,1,2018,Enero,Jueves,5,CALLE,SI,"CERVANTES y BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO-CARGAS,MOTO,CARGAS,5,CONDUCTOR,MASCULINO,40,1/18/2018,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2018-0011,1,2018,Enero,Viernes,10,AVENIDA,SI,"CALLAO AV. y LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PEATON,PASAJEROS,10,PEATON,MASCULINO,84,1/19/2018,RECOLETA,6317264.56099
2018-0012,1,2018,Enero,Viernes,13,CALLE,SI,"OLIDEN y CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO-PASAJEROS,MOTO,PASAJEROS,13,CONDUCTOR,MASCULINO,20,1/26/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0013,1,2018,Enero,Domingo,8,AVENIDA,SI,CONGRESO AV. y GALVAN,12,-58.48661286,-34.56786129,MOTO-AUTO,MOTO,AUTO,8,CONDUCTOR,MASCULINO,44,1/28/2018,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2018-0014,1,2018,Enero,Miércoles,20,AVENIDA,SI,"MORENO, PERITO AV. y RIVERA INDARTE AV.",7,-58.44074927,-34.65080597,PEATON-MOTO,PEATON,MOTO,20,PEATON,MASCULINO,0,2/4/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0016,1,2018,Febrero,Jueves,10,AVENIDA,SI,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-CARGAS,MOTO,CARGAS,10,CONDUCTOR,MASCULINO,31,2/15/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0017,1,2018,Febrero,Sábado,4,AVENIDA,SI,SAN PEDRITO AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-AUTO,PEATON,AUTO,4,PEATON,MASCULINO,35,2/20/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0018,1,2018,Febrero,Sábado,7,CALLE,SI,"ISABEL LA CATOLICA y SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO-CARGAS,MOTO,CARGAS,7,CONDUCTOR,MASCULINO,26,2/17/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0019,1,2018,Febrero,Sábado,12,AVENIDA,SI,LAS HERAS GENERAL AV. y CALLAO AV.,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,12,PEATON,FEMENINO,80,2/17/2018,RECOLETA,6317264.56099
2018-0020,1,2018,Febrero,Lunes,22,AUTOPISTA,NO,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA",8,-58.45012957,-34.66518343,MOTO-CARGAS,MOTO,CARGAS,22,CONDUCTOR,MASCULINO,26,2/19/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0021,1,2018,Febrero,Jueves,10,AVENIDA,SI,"ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PEATON,PASAJEROS,10,PEATON,FEMENINO,62,2/22/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0022,1,2018,Febrero,Sábado,0,AVENIDA,SI,"MONTES DE OCA, MANUEL AV. y OLAVARRIA",4,-58.37441153,-34.63966783,MOTO-CARGAS,MOTO,CARGAS,0,CONDUCTOR,MASCULINO,28,2/24/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0023,1,2018,Febrero,Sábado,6,CALLE,SI,BARCO CENTENERA DEL y ROSARIO,6,-58.44110156,-34.62082399,MOTO-AUTO,MOTO,AUTO,6,CONDUCTOR,MASCULINO,28,2/24/2018,CABALLITO,6851028.91357
2018-0024,1,2018,Febrero,Miércoles,23,AVENIDA,SI,ALVAREZ THOMAS AV. y DONADO,15,-58.47087351,-34.57827342,PEATON-CARGAS,PEATON,CARGAS,23,PEATON,MASCULINO,70,2/28/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0025,1,2018,Marzo,Domingo,22,AVENIDA,SI,AVELLANEDA AV. y BOYACA AV.,7,-58.4596221,-34.6224514,PEATON-AUTO,PEATON,AUTO,22,PEATON,MASCULINO,70,3/5/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0027,1,2018,Marzo,Domingo,23,CALLE,SI,CASTRO y RONDEAU,5,-58.41911301,-34.63722107,PEATON-MOTO,PEATON,MOTO,23,PEATON,FEMENINO,74,3/11/2018,ALMAGRO - BOEDO,6660603.11937
2018-0028,1,2018,Marzo,Martes,15,AVENIDA,SI,"BILBAO, FRANCISCO AV. y AZUL",9,-58.47120586,-34.64251042,PEATON-CARGAS,PEATON,CARGAS,15,PEATON,MASCULINO,71,3/13/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0029,1,2018,Marzo,Jueves,18,AVENIDA,SI,NAZCA AV. y GAONA AV.,11,-58.47418944,-34.62049672,MOTO-AUTO,MOTO,AUTO,18,CONDUCTOR,MASCULINO,26,3/15/2018,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2018-0030,1,2018,Marzo,Martes,1,AVENIDA,SI,PLAZA y ALVAREZ THOMAS AV.,15,-58.46720441,-34.57905579,MOTO-MOTO,MOTO,MOTO,1,CONDUCTOR,MASCULINO,24,3/20/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0031,1,2018,Marzo,Miércoles,10,AVENIDA,SI,"GAONA AV. y ARTIGAS, JOSE GERVASIO, GRAL.",11,-58.46909362,-34.6177971,MOTO-CARGAS,MOTO,CARGAS,10,CONDUCTOR,MASCULINO,31,3/28/2018,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2018-0032,1,2018,Abril,Lunes,13,AVENIDA,SI,CABILDO AV. y AGUILAR,13,-58.44704343,-34.5688864,PEATON-PASAJEROS,PEATON,PASAJEROS,13,PEATON,MASCULINO,70,4/2/2018,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2018-0033,1,2018,Abril,Sábado,7,AVENIDA,SI,CAMARONES y LOPE DE VEGA AV.,10,-58.50535541,-34.62902048,MOTO-CARGAS,MOTO,CARGAS,7,CONDUCTOR,FEMENINO,42,4/10/2018,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,12656556.9378
2018-0034,1,2018,Abril,Miércoles,18,AVENIDA,NO,SANTA FE AV. 2320,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PEATON,PASAJEROS,18,PEATON,MASCULINO,24,4/11/2018,RECOLETA,6317264.56099
2018-0035,1,2018,Abril,Jueves,16,AVENIDA,NO,RIVADAVIA AV. 6950,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PEATON,PASAJEROS,16,PEATON,FEMENINO,39,4/12/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0036,1,2018,Abril,Viernes,23,AVENIDA,SI,SAN MARTIN AV. y ARGERICH,15,-58.49471482,-34.59694755,MOTO-AUTO,MOTO,AUTO,23,CONDUCTOR,MASCULINO,37,4/15/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0037,1,2018,Abril,Miércoles,18,AVENIDA,SI,"CORDOBA AV. y URIBURU JOSE E., PRES.",2,-58.3987261,-34.59975962,PEATON-CARGAS,PEATON,CARGAS,18,PEATON,MASCULINO,84,4/19/2018,RECOLETA,6317264.56099
2018-0039,1,2018,Abril,Sábado,22,AUTOPISTA,NO,AUTOPISTA LUGONES KM 4.7,14,0.0,0.0,PEATON-AUTO,PEATON,AUTO,22,PEATON,MASCULINO,37,4/21/2018,PALERMO,15845871.2876
2018-0040,1,2018,Abril,Viernes,11,CALLE,SI,"FREIRE, RAMON, CAP. GRAL. y OLAGUER Y FELIU, VIRREY",13,-58.45686132,-34.57305993,PEATON-CARGAS,PEATON,CARGAS,11,PEATON,FEMENINO,0,4/27/2018,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2018-0041,1,2018,Abril,Viernes,13,AVENIDA,SI,"LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",4,-58.42281627,-34.64282424,PEATON-PASAJEROS,PEATON,PASAJEROS,13,PEATON,FEMENINO,78,4/27/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0042,1,2018,Abril,Viernes,18,CALLE,SI,BRANDSEN y PERDRIEL,4,-58.38666024,-34.63953396,MOTO-CARGAS,MOTO,CARGAS,18,PASAJERO_ACOMPAÑANTE,MASCULINO,23,4/27/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0043,1,2018,Abril,Sábado,6,AVENIDA,SI,"VILARDEBO, TEODORO y ALVAREZ JONTE AV.",11,-58.49122843,-34.61207587,MOTO-AUTO,MOTO,AUTO,6,CONDUCTOR,MASCULINO,25,4/29/2018,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,14120042.4238
2018-0044,1,2018,Abril,Sábado,9,AVENIDA,SI,ALBERTI e INDEPENDENCIA AV.,3,-58.40098306,-34.61866627,PEATON-AUTO,PEATON,AUTO,9,PEATON,FEMENINO,50,4/28/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0045,1,2018,Abril,Lunes,7,AVENIDA,NO,ALVAREZ THOMAS AV. 879,13,-58.45448963,-34.5791692,AUTO-CARGAS,AUTO,CARGAS,7,CONDUCTOR,MASCULINO,60,4/30/2018,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2018-0046,1,2018,Mayo,Miércoles,3,GRAL PAZ,SI,"PAZ, GRAL. AV. y RIVADAVIA AV.",9,-58.52927982,-34.63931752,PEATON-AUTO,PEATON,AUTO,3,PEATON,MASCULINO,11,5/2/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0047,1,2018,Mayo,Martes,19,AVENIDA,SI,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.5917024,PEATON-PASAJEROS,PEATON,PASAJEROS,19,PEATON,MASCULINO,82,5/9/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0048,1,2018,Mayo,Miércoles,10,AVENIDA,SI,RIVADAVIA AV. y PEDERNERA,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS,10,PEATON,MASCULINO,57,5/16/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0049,1,2018,Mayo,Viernes,19,CALLE,NO,QUESADA 2300,13,-58.4621322,-34.55395823,PEATON-AUTO,PEATON,AUTO,19,PEATON,FEMENINO,40,5/13/2018,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2018-0050,1,2018,Mayo,Lunes,18,AVENIDA,SI,CABILDO AV. y JURAMENTO AV.,13,-58.45669422,-34.5620361,PEATON-PASAJEROS,PEATON,PASAJEROS,18,PEATON,FEMENINO,47,5/24/2018,BELGRANO - COLEGIALES - NUÑEZ,14713213.1821
2018-0051,1,2018,Mayo,Martes,21,CALLE,SI,"CALIFORNIA y CARBONARI, FRANCISCO, CMTE.",4,-58.3597716,-34.64341878,PEATON-AUTO,PEATON,AUTO,21,PEATON,FEMENINO,57,5/15/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0052,1,2018,Mayo,Viernes,20,AVENIDA,SI,"CARRIL, SALVADOR MARIA DEL AV. y NAZCA",15,-58.49820145,-34.59070093,PEATON-PASAJEROS,PEATON,PASAJEROS,20,PEATON,MASCULINO,78,5/19/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0053,1,2018,Mayo,Domingo,2,CALLE,SI,SAN LUIS y AGUERO,3,-58.4105928,-34.5993918,MOTO-AUTO,MOTO,AUTO,2,CONDUCTOR,MASCULINO,43,5/20/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0054,1,2018,Mayo,Martes,11,CALLE,NO,LUGONES 2430,12,-58.47969138,-34.57121563,PEATON-BICICLETA,PEATON,BICICLETA,11,PEATON,FEMENINO,86,5/25/2018,COGHLAN - SAAVEDRA - VILLA PUEYRREDON - VILLA URQUIZA,15570926.6376
2018-0055,1,2018,Mayo,Martes,7,AVENIDA,SI,INDEPENDENCIA AV. y JUJUY AV.,3,-58.40351561,-34.61883916,MOTO-AUTO,MOTO,AUTO,7,CONDUCTOR,MASCULINO,21,5/29/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0056,1,2018,Junio,Sábado,13,AVENIDA,NO,RIVADAVIA AV. 11050,9,-58.51973844,-34.63918987,PEATON-PASAJEROS,PEATON,PASAJEROS,13,PEATON,FEMENINO,69,6/4/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0057,1,2018,Junio,Domingo,3,CALLE,SI,COMBATE DE LOS POZOS y HUMBERTO 1Â°,3,-58.39311376,-34.62163006,MOTO-PASAJEROS,MOTO,PASAJEROS,3,CONDUCTOR,MASCULINO,33,6/4/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0058,1,2018,Junio,Domingo,6,AVENIDA,SI,CORDOBA AV. y THAMES,15,-58.43531242,-34.59082159,MOTO-AUTO,MOTO,AUTO,6,CONDUCTOR,MASCULINO,26,6/13/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0059,1,2018,Junio,Viernes,6,AVENIDA,SI,"GARAY, JUAN DE AV. y SANCHEZ DE LORIA",5,-58.41178165,-34.63035454,MOTO-MOVIL,MOTO,OTRO,6,CONDUCTOR,MASCULINO,54,6/8/2018,ALMAGRO - BOEDO,6660603.11937
2018-0060,1,2018,Junio,Viernes,12,AVENIDA,SI,"LAVALLE y ALEM, LEANDRO N. AV.",1,-58.370488,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS,12,PEATON,MASCULINO,51,6/8/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0061,1,2018,Junio,Domingo,11,CALLE,SI,ESTADOS UNIDOS y PICHINCHA,3,-58.39883882,-34.61964833,MOTO-MOTO,MOTO,MOTO,11,CONDUCTOR,MASCULINO,51,6/10/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0062,1,2018,Junio,Jueves,1,CALLE,SI,ROSARIO y BARCO CENTENERA DEL,6,-58.44110156,-34.62082399,PEATON-CARGAS,PEATON,CARGAS,1,PEATON,MASCULINO,32,6/14/2018,CABALLITO,6851028.91357
2018-0063,1,2018,Junio,Sábado,21,AVENIDA,SI,"ALEM, LEANDRO N. AV. y VIAMONTE",1,-58.37093138,-34.59952725,PEATON-PASAJEROS,PEATON,PASAJEROS,21,PEATON,FEMENINO,28,6/17/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0064,1,2018,Junio,Lunes,1,AVENIDA,SI,VARELA AV. y PRIMERA JUNTA,7,-58.45855262,-34.63953253,AUTO-CARGAS,AUTO,CARGAS,1,CONDUCTOR,MASCULINO,30,6/25/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0065,1,2018,Junio,Martes,17,CALLE,SI,"PELLEGRINI, CARLOS y JUNCAL",1,-58.38161909,-34.59283447,MOTO-CARGAS,MOTO,CARGAS,17,CONDUCTOR,MASCULINO,35,6/26/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0066,1,2018,Junio,Jueves,11,AVENIDA,SI,"CORRIENTES AV. y LACROZE, FEDERICO AV.",15,-58.45511899,-34.58698157,PEATON-PASAJEROS,PEATON,PASAJEROS,11,PEATON,MASCULINO,73,6/28/2018,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,14322896.6041
2018-0067,1,2018,Junio,Viernes,16,AVENIDA,SI,"MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.",4,-58.37724226,-34.62973033,PASAJEROS-AUTO,PASAJEROS,AUTO,16,PASAJERO_ACOMPAÑANTE,FEMENINO,81,7/6/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0068,1,2018,Julio,Domingo,9,AVENIDA,SI,"CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.",7,-58.45546217,-34.62930339,MOTO-AUTO,MOTO,AUTO,9,CONDUCTOR,MASCULINO,21,7/1/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0069,1,2018,Julio,Miércoles,21,AVENIDA,NO,CORDOBA AV. 2215,2,-58.39897064,-34.59954925,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,21,CICLISTA,MASCULINO,20,7/4/2018,RECOLETA,6317264.56099
2018-0070,1,2018,Julio,Sábado,15,CALLE,SI,"ESTADOS UNIDOS y URQUIZA, GRAL.",3,-58.40917826,-34.62126274,MOTO-PASAJEROS,MOTO,PASAJEROS,15,CONDUCTOR,MASCULINO,33,7/7/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0071,1,2018,Julio,Martes,17,AVENIDA,SI,"MORENO y HUERGO, ING. AV.",1,-58.36726348,-34.61099738,MOTO-CARGAS,MOTO,CARGAS,17,CONDUCTOR,MASCULINO,0,7/10/2018,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,17794568.879
2018-0072,1,2018,Julio,Miércoles,13,AUTOPISTA,NO,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL,8,-58.48267426,-34.68454456,MOTO-CARGAS,MOTO,CARGAS,13,CONDUCTOR,MASCULINO,27,7/13/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
2018-0073,1,2018,Julio,Miércoles,15,AVENIDA,NO,"IRIARTE, GRAL. AV. 3400",4,-58.39546165,-34.65168841,PEATON-CARGAS,PEATON,CARGAS,15,PEATON,FEMENINO,67,7/11/2018,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,21684644.6266
2018-0074,1,2018,Julio,Sábado,6,AVENIDA,NO,"ALBERDI, JUAN BAUTISTA AV. 2968",7,-58.46941984,-34.63376545,AUTO-CARGAS,AUTO,CARGAS,6,CONDUCTOR,MASCULINO,25,7/14/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0075,1,2018,Julio,Domingo,7,AVENIDA,SI,DEL LIBERTADOR AV. y ORTIZ DE OCAMPO,14,-58.40367321,-34.58129246,PEATON-AUTO,PEATON,AUTO,7,PEATON,MASCULINO,23,7/15/2018,PALERMO,15845871.2876
2018-0076,1,2018,Julio,Lunes,9,CALLE,SI,"CHAVEZ, JORGE y PAZ, GRAL. AV.",9,-58.52932872,-34.65014993,AUTO-CARGAS,AUTO,CARGAS,9,CONDUCTOR,MASCULINO,73,7/16/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0077,1,2018,Julio,Lunes,23,CALLE,SI,"URQUIZA, GRAL. y ESTADOS UNIDOS",3,-58.40917826,-34.62126274,AUTO-CARGAS,AUTO,CARGAS,23,CONDUCTOR,MASCULINO,58,7/17/2018,BALVANERA - SAN CRISTOBAL,6385991.39578
2018-0078,1,2018,Julio,Sábado,6,CALLE,SI,PARAGUAY y SANCHEZ DE BUSTAMANTE,2,-58.41264127,-34.59473294,PEATON-AUTO,PEATON,AUTO,6,PEATON,MASCULINO,27,7/21/2018,RECOLETA,6317264.56099
2018-0079,1,2018,Julio,Lunes,7,GRAL PAZ,SI,"DE LOS CORRALES AV. y PAZ, GRAL. AV.",9,-58.50877521,-34.66977709,PEATON-CARGAS,PEATON,CARGAS,7,PEATON,MASCULINO,0,7/23/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0080,1,2018,Julio,Miércoles,22,AVENIDA,SI,"ALBERDI, JUAN BAUTISTA AV. y CARHUE",9,-58.51232237,-34.6590353,PEATON-AUTO,PEATON,AUTO,22,PEATON,MASCULINO,26,7/25/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0081,1,2018,Julio,Domingo,6,AVENIDA,SI,CASTAÑARES AV. y RIVERA INDARTE AV.,7,-58.44744156,-34.64567171,MULTIPLE,PEATON,MULTIPLE,6,PEATON,MASCULINO,35,7/29/2018,FLORES - PARQUE CHACABUCO,12422900.8308
2018-0082,1,2018,Agosto,Miércoles,15,AVENIDA,SI,"LARRAZABAL y GARZON, EUGENIO, GRAL. AV.",9,-58.49441273,-34.65869968,MOTO-CARGAS,MOTO,CARGAS,15,CONDUCTOR,FEMENINO,17,8/1/2018,LINIERS - MATADEROS - PARQUE AVELLANEDA,16505305.7861
2018-0083,1,2018,Agosto,Jueves,5,GRAL PAZ,SI,"PAZ, GRAL. AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47976785,-34.69153196,MOTO-CARGAS,MOTO,CARGAS,5,CONDUCTOR,MASCULINO,0,8/2/2018,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,22216901.8455
